policy_id,memory_lambda,W_layer,environment_mode,episode_count,mean_episode_duration_s,mean_primitive_count_per_episode,continuation_valid_rate,terminal_useful_rate,hard_failure_rate,mean_energy_residual_m,mean_lift_dwell_time_s,mean_min_wall_margin_m,floor_or_ceiling_violation_count,low_speed_count,no_viable_primitive_count,x_y_terminal_count,governor_rejection_count,prediction_actual_agreement_rate
context_plus_memory_lambda_0_5,0.5,W2,annular_gp_single,14,0.5285714285714286,0.8571428571428571,0.0,0.21428571428571427,0.35714285714285715,-0.25566031172548104,0.09571428571428574,0.019479933672325415,0,0,6,3,568,0.4047619047619047
context_plus_memory_lambda_0_5,0.5,W3,w3_randomised_four,15,0.36666666666666664,0.6,0.0,0.13333333333333333,0.3333333333333333,-0.2803343928833061,0.15200000000000002,0.037106087913451755,0,0,8,2,649,0.3333333333333333
context_plus_memory_lambda_0_5,0.5,W3,w3_randomised_single,15,0.5733333333333334,0.9333333333333333,0.0,0.06666666666666667,0.6,-0.39027003005835265,0.04133333333333334,0.12024581066234588,0,0,5,1,560,0.4222222222222222
context_plus_memory_lambda_0_8,0.8,W0,dry_air,14,0.6964285714285714,1.1428571428571428,0.0,0.0,0.9285714285714286,-0.8795629634968011,0.0,0.3500707311856282,0,0,1,0,398,0.5833333333333333
context_plus_memory_lambda_0_8,0.8,W1,gaussian_four,14,0.5607142857142857,0.9285714285714286,0.0,0.07142857142857142,0.7857142857142857,-0.5366075302591576,0.4057142857142858,0.11011734886191833,0,0,2,1,421,0.5833333333333333
context_plus_memory_lambda_0_8,0.8,W1,gaussian_single,14,0.6142857142857142,1.0,0.0,0.14285714285714285,0.5714285714285714,-0.37293609734719213,0.13000000000000006,0.05239216998888469,0,0,4,2,502,0.47619047619047616
context_plus_memory_lambda_0_8,0.8,W2,annular_gp_four,14,0.6107142857142858,1.0,0.0,0.14285714285714285,0.6428571428571429,-0.44883941187321674,0.3700000000000001,0.08238320567728259,0,0,3,2,464,0.5357142857142857
context_plus_memory_lambda_0_8,0.8,W2,annular_gp_single,14,0.5285714285714286,0.8571428571428571,0.0,0.21428571428571427,0.35714285714285715,-0.25566031172548104,0.09571428571428574,0.019479933672325415,0,0,6,3,568,0.4047619047619047
context_plus_memory_lambda_0_8,0.8,W3,w3_randomised_four,15,0.36666666666666664,0.6,0.0,0.13333333333333333,0.3333333333333333,-0.2803343928833061,0.15200000000000002,0.037106087913451755,0,0,8,2,649,0.3333333333333333
context_plus_memory_lambda_0_8,0.8,W3,w3_randomised_single,15,0.5733333333333334,0.9333333333333333,0.0,0.06666666666666667,0.6,-0.39027003005835265,0.04133333333333334,0.12024581066234588,0,0,5,1,560,0.4222222222222222
context_plus_memory_lambda_0_95,0.95,W0,dry_air,14,0.6964285714285714,1.1428571428571428,0.0,0.0,0.9285714285714286,-0.8795629634968011,0.0,0.3500707311856282,0,0,1,0,398,0.5833333333333333
context_plus_memory_lambda_0_95,0.95,W1,gaussian_four,14,0.5607142857142857,0.9285714285714286,0.0,0.07142857142857142,0.7857142857142857,-0.5366075302591576,0.4057142857142858,0.11011734886191833,0,0,2,1,421,0.5833333333333333
context_plus_memory_lambda_0_95,0.95,W1,gaussian_single,14,0.6142857142857142,1.0,0.0,0.14285714285714285,0.5714285714285714,-0.37293609734719213,0.13000000000000006,0.05239216998888469,0,0,4,2,502,0.47619047619047616
context_plus_memory_lambda_0_95,0.95,W2,annular_gp_four,14,0.6107142857142858,1.0,0.0,0.14285714285714285,0.6428571428571429,-0.44883941187321674,0.3700000000000001,0.08238320567728259,0,0,3,2,464,0.5357142857142857
context_plus_memory_lambda_0_95,0.95,W2,annular_gp_single,14,0.5285714285714286,0.8571428571428571,0.0,0.21428571428571427,0.35714285714285715,-0.25566031172548104,0.09571428571428574,0.019479933672325415,0,0,6,3,568,0.4047619047619047
context_plus_memory_lambda_0_95,0.95,W3,w3_randomised_four,15,0.36666666666666664,0.6,0.0,0.13333333333333333,0.3333333333333333,-0.2803343928833061,0.15200000000000002,0.037106087913451755,0,0,8,2,649,0.3333333333333333
context_plus_memory_lambda_0_95,0.95,W3,w3_randomised_single,15,0.5733333333333334,0.9333333333333333,0.0,0.06666666666666667,0.6,-0.39027003005835265,0.04133333333333334,0.12024581066234588,0,0,5,1,560,0.4222222222222222
no_memory_baseline,0.0,W0,dry_air,14,0.6964285714285714,1.1428571428571428,0.0,0.0,0.9285714285714286,-0.8795629634968011,0.0,0.3500707311856282,0,0,1,0,398,0.5833333333333333
no_memory_baseline,0.0,W1,gaussian_four,14,0.5607142857142857,0.9285714285714286,0.0,0.07142857142857142,0.7857142857142857,-0.5366075302591576,0.4057142857142858,0.11011734886191833,0,0,2,1,421,0.5833333333333333
no_memory_baseline,0.0,W1,gaussian_single,14,0.6142857142857142,1.0,0.0,0.14285714285714285,0.5714285714285714,-0.37293609734719213,0.13000000000000006,0.05239216998888469,0,0,4,2,502,0.47619047619047616
no_memory_baseline,0.0,W2,annular_gp_four,14,0.6107142857142858,1.0,0.0,0.14285714285714285,0.6428571428571429,-0.44883941187321674,0.3700000000000001,0.08238320567728259,0,0,3,2,464,0.5357142857142857
no_memory_baseline,0.0,W2,annular_gp_single,14,0.5285714285714286,0.8571428571428571,0.0,0.21428571428571427,0.35714285714285715,-0.25566031172548104,0.09571428571428574,0.019479933672325415,0,0,6,3,568,0.4047619047619047
no_memory_baseline,0.0,W3,w3_randomised_four,15,0.36666666666666664,0.6,0.0,0.13333333333333333,0.3333333333333333,-0.2803343928833061,0.15200000000000002,0.037106087913451755,0,0,8,2,649,0.3333333333333333
no_memory_baseline,0.0,W3,w3_randomised_single,15,0.5733333333333334,0.9333333333333333,0.0,0.06666666666666667,0.6,-0.39027003005835265,0.04133333333333334,0.12024581066234588,0,0,5,1,560,0.4222222222222222
static_map_baseline,0.8,W0,dry_air,14,0.6964285714285714,1.1428571428571428,0.0,0.0,0.9285714285714286,-0.8795629634968011,0.0,0.3500707311856282,0,0,1,0,398,0.5833333333333333
static_map_baseline,0.8,W1,gaussian_four,14,0.5607142857142857,0.9285714285714286,0.0,0.07142857142857142,0.7857142857142857,-0.5366075302591576,0.4057142857142858,0.11011734886191833,0,0,2,1,421,0.5833333333333333
static_map_baseline,0.8,W1,gaussian_single,14,0.6142857142857142,1.0,0.0,0.14285714285714285,0.5714285714285714,-0.37293609734719213,0.13000000000000006,0.05239216998888469,0,0,4,2,502,0.47619047619047616
static_map_baseline,0.8,W2,annular_gp_four,14,0.6107142857142858,1.0,0.0,0.14285714285714285,0.6428571428571429,-0.44883941187321674,0.3700000000000001,0.08238320567728259,0,0,3,2,464,0.5357142857142857
static_map_baseline,0.8,W2,annular_gp_single,14,0.5285714285714286,0.8571428571428571,0.0,0.21428571428571427,0.35714285714285715,-0.25566031172548104,0.09571428571428574,0.019479933672325415,0,0,6,3,568,0.4047619047619047
static_map_baseline,0.8,W3,w3_randomised_four,15,0.36666666666666664,0.6,0.0,0.13333333333333333,0.3333333333333333,-0.2803343928833061,0.15200000000000002,0.037106087913451755,0,0,8,2,649,0.3333333333333333
static_map_baseline,0.8,W3,w3_randomised_single,15,0.5733333333333334,0.9333333333333333,0.0,0.06666666666666667,0.6,-0.39027003005835265,0.04133333333333334,0.12024581066234588,0,0,5,1,560,0.4222222222222222
