primitive_id,primitive_family,entry_role,primitive_variant_id,controller_id,candidate_index,candidate_weight_label,reference_pitch_bias_rad,reference_bank_bias_rad,reference_speed_bias_m_s,transition_entry_class,row_count,expected_row_count,rows_complete_for_entry_class,per_environment_row_count_json,transition_success_count,transition_success_rate,transition_success_lcb,hard_failure_count,hard_failure_rate,hard_failure_ucb,worst_environment_success_rate,worst_environment_success_lcb,useful_environment_count,updraft_gain_proxy_mean_m,clipped_updraft_gain,lift_dwell_mean_s,clipped_lift_dwell,rollout_duration_mean_s,clipped_rollout_duration,saturation_mean,turn_primitive,turn_intent_success_count,turn_intent_success_rate,turn_intent_success_lcb,turn_intent_score_mean,signed_turn_bank_delta_mean_rad,signed_turn_heading_delta_mean_rad,signed_turn_lateral_displacement_mean_m,transition_exit_class_distribution_json,timing_compliant,success_lcb_threshold,hard_failure_ucb_threshold,useful_environment_count_threshold,r5_transition_training_score,r5_training_eligible,r5_training_blockers,pareto_front,selected_for_r7,selected_rank,r5_training_status,r5_transition_training_version,r5_transition_training_score_formula,candidate_level_selection_id,candidate_level_row_count,selected_speed_bin_variant_count,local_lqr_reference_speed_m_s,local_lqr_speed_bin_id,local_lqr_scheduling_policy,local_lqr_speed_grid_m_s
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_779fb81bf510,lqrta_energy_retaining_bank_e1ab1b625cde,1,energy_retaining_bank_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",73,0.6083333333333333,0.5502048572777245,0,0.0,0.013469430706092814,0.55,0.4493281099437344,3,0.0003459306243689036,0.0003459306243689036,0.001,0.01,0.10000000000000002,1.0,0.8866666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":47,""inflight_stable"":20,""post_launch_degraded"":53}",True,0.35,0.45,3,0.34963191914013314,True,,False,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c001_launch_gate,120,11,5.0,speed_bin_5p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_9e68793c3764,lqrta_energy_retaining_bank_7fd1ec399495,1,energy_retaining_bank_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",73,0.6083333333333333,0.5502048572777245,0,0.0,0.013469430706092814,0.55,0.4493281099437344,3,0.0003459306243689036,0.0003459306243689036,0.001,0.01,0.10000000000000002,1.0,0.8866666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":47,""inflight_stable"":20,""post_launch_degraded"":53}",True,0.35,0.45,3,0.34963191914013314,True,,False,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c001_launch_gate,120,11,4.5,speed_bin_4p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_ad8e3eeeb681,lqrta_energy_retaining_bank_7709d61392e0,1,energy_retaining_bank_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",73,0.6083333333333333,0.5502048572777245,0,0.0,0.013469430706092814,0.55,0.4493281099437344,3,0.0003459306243689036,0.0003459306243689036,0.001,0.01,0.10000000000000002,1.0,0.8866666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":47,""inflight_stable"":20,""post_launch_degraded"":53}",True,0.35,0.45,3,0.34963191914013314,True,,False,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c001_launch_gate,120,11,6.5,speed_bin_6p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_b1081749c15d,lqrta_energy_retaining_bank_0f69b1e1b921,1,energy_retaining_bank_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",73,0.6083333333333333,0.5502048572777245,0,0.0,0.013469430706092814,0.55,0.4493281099437344,3,0.0003459306243689036,0.0003459306243689036,0.001,0.01,0.10000000000000002,1.0,0.8866666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":47,""inflight_stable"":20,""post_launch_degraded"":53}",True,0.35,0.45,3,0.34963191914013314,True,,False,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c001_launch_gate,120,11,8.0,speed_bin_8p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_b1254be76389,lqrta_energy_retaining_bank_66f9b2c820ed,1,energy_retaining_bank_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",73,0.6083333333333333,0.5502048572777245,0,0.0,0.013469430706092814,0.55,0.4493281099437344,3,0.0003459306243689036,0.0003459306243689036,0.001,0.01,0.10000000000000002,1.0,0.8866666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":47,""inflight_stable"":20,""post_launch_degraded"":53}",True,0.35,0.45,3,0.34963191914013314,True,,False,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c001_launch_gate,120,11,7.0,speed_bin_7p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_daa8d9a86906,lqrta_energy_retaining_bank_f3152dc3607f,1,energy_retaining_bank_robust_anchor_attitude_heavy_ref_pitch_up_001,0.025,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",73,0.6083333333333333,0.5502048572777245,0,0.0,0.013469430706092814,0.55,0.4493281099437344,3,0.0003459306243689036,0.0003459306243689036,0.001,0.01,0.10000000000000002,1.0,0.8866666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":47,""inflight_stable"":20,""post_launch_degraded"":53}",True,0.35,0.45,3,0.34963191914013314,True,,False,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c001_launch_gate,120,11,5.5,speed_bin_5p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_5c164489b63f,lqrta_energy_retaining_bank_eac590890d05,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",117,0.975,0.9493861021113831,0,0.0,0.013469430706092814,0.975,0.9201370958006012,3,0.033217050461297214,0.033217050461297214,0.03816666666666667,0.38166666666666665,0.10000000000000002,1.0,0.5933333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":103,""inflight_stable"":14,""recoverable_degraded"":3}",True,0.35,0.45,3,0.7145471796203782,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_inflight_stable,120,7,6.0,speed_bin_6p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_ab3a099d4ac8,lqrta_energy_retaining_bank_931841b26111,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",117,0.975,0.9493861021113831,0,0.0,0.013469430706092814,0.975,0.9201370958006012,3,0.033217050461297214,0.033217050461297214,0.03816666666666667,0.38166666666666665,0.10000000000000002,1.0,0.5933333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":103,""inflight_stable"":14,""recoverable_degraded"":3}",True,0.35,0.45,3,0.7145471796203782,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_inflight_stable,120,7,6.5,speed_bin_6p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_ba36054c9954,lqrta_energy_retaining_bank_15b561832ebf,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",117,0.975,0.9493861021113831,0,0.0,0.013469430706092814,0.975,0.9201370958006012,3,0.033217050461297214,0.033217050461297214,0.03816666666666667,0.38166666666666665,0.10000000000000002,1.0,0.5933333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":103,""inflight_stable"":14,""recoverable_degraded"":3}",True,0.35,0.45,3,0.7145471796203782,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_inflight_stable,120,7,5.5,speed_bin_5p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_bd1f01a6aaa2,lqrta_energy_retaining_bank_c1ade7068c24,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",117,0.975,0.9493861021113831,0,0.0,0.013469430706092814,0.975,0.9201370958006012,3,0.033217050461297214,0.033217050461297214,0.03816666666666667,0.38166666666666665,0.10000000000000002,1.0,0.5933333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":103,""inflight_stable"":14,""recoverable_degraded"":3}",True,0.35,0.45,3,0.7145471796203782,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_inflight_stable,120,7,4.5,speed_bin_4p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_c9c6b4562bc0,lqrta_energy_retaining_bank_ce45b8db5cb5,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",117,0.975,0.9493861021113831,0,0.0,0.013469430706092814,0.975,0.9201370958006012,3,0.033217050461297214,0.033217050461297214,0.03816666666666667,0.38166666666666665,0.10000000000000002,1.0,0.5933333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":103,""inflight_stable"":14,""recoverable_degraded"":3}",True,0.35,0.45,3,0.7145471796203782,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_inflight_stable,120,7,4.0,speed_bin_4p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_ce1f9b787331,lqrta_energy_retaining_bank_b7348fe19032,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",117,0.975,0.9493861021113831,0,0.0,0.013469430706092814,0.975,0.9201370958006012,3,0.033217050461297214,0.033217050461297214,0.03816666666666667,0.38166666666666665,0.10000000000000002,1.0,0.5933333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":103,""inflight_stable"":14,""recoverable_degraded"":3}",True,0.35,0.45,3,0.7145471796203782,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_inflight_stable,120,7,5.0,speed_bin_5p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_d62650bf3f3e,lqrta_energy_retaining_bank_67c2cd24163e,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",117,0.975,0.9493861021113831,0,0.0,0.013469430706092814,0.975,0.9201370958006012,3,0.033217050461297214,0.033217050461297214,0.03816666666666667,0.38166666666666665,0.10000000000000002,1.0,0.5933333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":103,""inflight_stable"":14,""recoverable_degraded"":3}",True,0.35,0.45,3,0.7145471796203782,True,,False,True,6,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_inflight_stable,120,7,7.0,speed_bin_7p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_0025e9361973,lqrta_energy_retaining_bank_6775182581db,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",74,0.6166666666666667,0.5586462015418173,0,0.0,0.013469430706092814,0.6,0.49880740272592594,3,0.00030829787418796894,0.00030829787418796894,0.0018333333333333333,0.018333333333333333,0.10000000000000002,1.0,0.8333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":46,""inflight_stable"":31,""post_launch_degraded"":43}",True,0.35,0.45,3,0.36991675376680444,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_launch_gate,120,11,3.5,speed_bin_3p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_5c164489b63f,lqrta_energy_retaining_bank_eac590890d05,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",74,0.6166666666666667,0.5586462015418173,0,0.0,0.013469430706092814,0.6,0.49880740272592594,3,0.00030829787418796894,0.00030829787418796894,0.0018333333333333333,0.018333333333333333,0.10000000000000002,1.0,0.8333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":46,""inflight_stable"":31,""post_launch_degraded"":43}",True,0.35,0.45,3,0.36991675376680444,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_launch_gate,120,11,6.0,speed_bin_6p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_a57a8c77f784,lqrta_energy_retaining_bank_6b51e1bdbc8c,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",74,0.6166666666666667,0.5586462015418173,0,0.0,0.013469430706092814,0.6,0.49880740272592594,3,0.00030829787418796894,0.00030829787418796894,0.0018333333333333333,0.018333333333333333,0.10000000000000002,1.0,0.8333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":46,""inflight_stable"":31,""post_launch_degraded"":43}",True,0.35,0.45,3,0.36991675376680444,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_launch_gate,120,11,8.0,speed_bin_8p0_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_a9fbe10f73db,lqrta_energy_retaining_bank_bba56126c149,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",74,0.6166666666666667,0.5586462015418173,0,0.0,0.013469430706092814,0.6,0.49880740272592594,3,0.00030829787418796894,0.00030829787418796894,0.0018333333333333333,0.018333333333333333,0.10000000000000002,1.0,0.8333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":46,""inflight_stable"":31,""post_launch_degraded"":43}",True,0.35,0.45,3,0.36991675376680444,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_launch_gate,120,11,7.5,speed_bin_7p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_ab3a099d4ac8,lqrta_energy_retaining_bank_931841b26111,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",74,0.6166666666666667,0.5586462015418173,0,0.0,0.013469430706092814,0.6,0.49880740272592594,3,0.00030829787418796894,0.00030829787418796894,0.0018333333333333333,0.018333333333333333,0.10000000000000002,1.0,0.8333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":46,""inflight_stable"":31,""post_launch_degraded"":43}",True,0.35,0.45,3,0.36991675376680444,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_launch_gate,120,11,6.5,speed_bin_6p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
energy_retaining_bank,energy_retaining_bank,transition_object,primvar_energy_retaining_bank_transition_object_ba36054c9954,lqrta_energy_retaining_bank_15b561832ebf,3,energy_retaining_bank_robust_anchor_rate_damped_ref_damped_level_003,0.0,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",74,0.6166666666666667,0.5586462015418173,0,0.0,0.013469430706092814,0.6,0.49880740272592594,3,0.00030829787418796894,0.00030829787418796894,0.0018333333333333333,0.018333333333333333,0.10000000000000002,1.0,0.8333333333333334,False,0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":46,""inflight_stable"":31,""post_launch_degraded"":43}",True,0.35,0.45,3,0.36991675376680444,True,,False,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v3_signed_turn,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean,candidate_transition_energy_retaining_bank_c003_launch_gate,120,11,5.5,speed_bin_5p5_m_s,nearest_cached_local_operating_speed_grid,"[2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0]"
