time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3,2.2,2.0,0.22,0.10283713497178461,0.0,6.482818095890033,0.0,0.47230237729735697,-0.35,0.28,0.2,0.0,-0.011856491496375332,0.0
0.02,1.4296842064769248,2.198398233163366,2.004116682787863,0.21556231957446723,0.10589885977142796,0.004786510827923406,6.457500661280353,0.01624711532944988,0.48628995278782394,-0.18928332490501795,0.11784531366841836,0.19695285057467662,-0.013119165947197624,-0.03091193162782528,-0.006233087893464934
0.04,1.558883403956812,2.1977083982373844,2.008297499249428,0.21241636050785342,0.10581916272537681,0.008746451128469546,6.433480924544795,0.03229963526069078,0.47478507950449855,-0.1873166280561948,-0.03814891126109329,0.188915932135185,-0.02581263391413228,-0.041052506160440025,-0.01088688320824233
0.06,1.6875882821812618,2.1978970670581197,2.0125267311082187,0.20851356795695325,0.10304737216622273,0.011949230856683146,6.410458608722868,0.048209614282659664,0.45121755616380643,-0.2419088722548407,-0.1590782547598001,0.1805215967313968,-0.03465037207148003,-0.044293319875336135,-0.014252279656426167
0.08,1.8158085534704702,2.1989072311056903,2.0166446103600735,0.2033409861323285,0.09838011176871492,0.014603592516122865,6.388236455527465,0.06378851435136432,0.42573313074360514,-0.3007188980413536,-0.23605898333931874,0.17370303046612987,-0.039342803760331925,-0.043081961103622106,-0.016682964539093716
0.1,1.943565872490299,2.2006730248638315,2.0204441280069187,0.1970894194634686,0.09264803838884102,0.016943052659942906,6.3667873396289805,0.07878814712171038,0.4045188747155385,-0.34316100710101044,-0.2729678520075773,0.16885093149691127,-0.040844721580047934,-0.039630073839302074,-0.01848918047426872
0.12,2.0708866683642424,2.2031315251719015,2.0237345892874883,0.1901635797309624,0.08653548226660311,0.01916027014479483,6.346181590662019,0.09295700185238091,0.3902561116252342,-0.3656973839543926,-0.2799582130237517,0.16577008066286625,-0.04033529033880959,-0.03558765526289447,-0.01990080808503576
0.14,2.197797204108313,2.2062293063942526,2.0263741081810833,0.18294482808351825,0.08051038253988921,0.021385606899938712,6.326511895748523,0.1060732052456485,0.38311916656301037,-0.37205584840176753,-0.2685133648624435,0.16414082840516422,-0.03878040276396822,-0.03197093271269215,-0.021071750600796652
0.16,2.324321314102453,2.2099242137070307,2.0282783483079205,0.1757087612605068,0.0748298373554329,0.023692240674764775,6.3078525233143345,0.11796580710014354,0.38185322991978093,-0.36773611930964195,-0.24850278265637119,0.16366353201428024,-0.03682266589493819,-0.029249585106125898,-0.02209807681593699
0.18,2.4504800104491826,2.2141840999813653,2.0294143835675826,0.16862137211825914,0.06958536905579357,0.026111616967256463,6.290247510836308,0.12852174955119017,0.3846564120399352,-0.35751279573203776,-0.22695338854618777,0.1640772156315329,-0.03482180738159835,-0.027503574944839026,-0.02303593044087273
