event_id,surface_index,surface_name,command_before_norm_1,command_before_norm_2,command_before_norm_3,command_before_norm_4,command_after_norm_1,command_after_norm_2,command_after_norm_3,command_after_norm_4,scheduled_start_s,scheduled_end_s,random_seed,repetition_index,step_kind,step_label,latency_method
144,1,Aileron_L,-0.7,0,0,0,0,0,0,0,94.0146750999998,94.6146750999998,2,9,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
145,3,Rudder,0,0,0,0,0,0,-0.7,0,94.6146750999998,95.2146750999998,2,10,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
146,3,Rudder,0,0,-0.7,0,0,0,0,0,95.2146750999998,95.8146750999998,2,10,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
147,3,Rudder,0,0,0,0,0,0,0.7,0,95.8146750999998,96.4146750999998,2,10,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
148,3,Rudder,0,0,0.7,0,0,0,0,0,96.4146750999998,97.0146750999998,2,10,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
149,2,Aileron_R,0,0,0,0,0,-0.7,0,0,97.0146750999998,97.6146750999998,2,10,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
150,2,Aileron_R,0,-0.7,0,0,0,0,0,0,97.6146750999998,98.2146750999998,2,10,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
151,2,Aileron_R,0,0,0,0,0,0.7,0,0,98.2146750999998,98.8146750999998,2,10,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
152,2,Aileron_R,0,0.7,0,0,0,0,0,0,98.8146750999998,99.4146750999998,2,10,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
153,4,Elevator,0,0,0,0,0,0,0,-0.7,99.4146750999998,100.0146751,2,10,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
154,4,Elevator,0,0,0,-0.7,0,0,0,0,100.0146751,100.6146751,2,10,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
155,4,Elevator,0,0,0,0,0,0,0,0.7,100.6146751,101.2146751,2,10,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
156,4,Elevator,0,0,0,0.7,0,0,0,0,101.2146751,101.8146751,2,10,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
157,1,Aileron_L,0,0,0,0,-0.7,0,0,0,101.8146751,102.4146751,2,10,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
158,1,Aileron_L,-0.7,0,0,0,0,0,0,0,102.4146751,103.0146751,2,10,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
159,1,Aileron_L,0,0,0,0,0.7,0,0,0,103.0146751,103.6146751,2,10,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
160,1,Aileron_L,0.7,0,0,0,0,0,0,0,103.6146751,104.2146751,2,10,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
