time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.78,0.1,0.1,0.78,0.1,0.038397243543875255,0.29949849964222697,0.04886921905584123
0.12,0.1,0.78,0.1,0.1,0.78,0.1,0.038397243543875255,0.29949849964222697,0.04886921905584123
0.14,0.1,0.78,0.1,0.1,0.78,0.1,0.038397243543875255,0.29949849964222697,0.04886921905584123
0.16,0.1,0.78,0.1,0.1,0.78,0.1,0.038397243543875255,0.29949849964222697,0.04886921905584123
0.18,0.1,0.78,0.1,0.1,0.78,0.1,0.038397243543875255,0.29949849964222697,0.04886921905584123
0.2,0.1,0.78,0.1,0.1,0.78,0.1,0.038397243543875255,0.29949849964222697,0.04886921905584123
0.22,0.1,0.78,0.1,0.1,0.78,0.1,0.038397243543875255,0.29949849964222697,0.04886921905584123
0.24,0.1,0.78,0.1,0.1,0.78,0.1,0.038397243543875255,0.29949849964222697,0.04886921905584123
0.26,0.1,0.78,0.1,0.1,0.78,0.1,0.038397243543875255,0.29949849964222697,0.04886921905584123
0.28,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.3,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.32,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.34,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.36,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.38,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.4,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.42,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.44,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.46,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.48,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.5,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.52,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.54,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.56,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.58,0.38,0.55,0.78,0.38,0.55,0.78,0.14590952546672595,0.2111848394913139,0.38117990863556156
0.6,-0.22,-0.15,-0.25,-0.22,-0.15,-0.25,-0.09983283321407564,-0.07853981633974483,-0.15271630954950383
0.62,-0.22,-0.15,-0.25,-0.22,-0.15,-0.25,-0.09983283321407564,-0.07853981633974483,-0.15271630954950383
0.64,-0.22,-0.15,-0.25,-0.22,-0.15,-0.25,-0.09983283321407564,-0.07853981633974483,-0.15271630954950383
0.66,-0.22,-0.15,-0.25,-0.22,-0.15,-0.25,-0.09983283321407564,-0.07853981633974483,-0.15271630954950383
0.68,-0.22,-0.15,-0.25,-0.22,-0.15,-0.25,-0.09983283321407564,-0.07853981633974483,-0.15271630954950383
0.7000000000000001,-0.22,-0.15,-0.25,-0.22,-0.15,-0.25,-0.09983283321407564,-0.07853981633974483,-0.15271630954950383
0.72,-0.22,-0.15,-0.25,-0.22,-0.15,-0.25,-0.09983283321407564,-0.07853981633974483,-0.15271630954950383
0.74,-0.22,-0.15,-0.25,-0.22,-0.15,-0.25,-0.09983283321407564,-0.07853981633974483,-0.15271630954950383
0.76,0.0,-0.55,0.0,0.0,-0.55,0.0,0.0,-0.2879793265790644,0.0
0.78,0.0,-0.55,0.0,0.0,-0.55,0.0,0.0,-0.2879793265790644,0.0
0.8,0.0,-0.55,0.0,0.0,-0.55,0.0,0.0,-0.2879793265790644,0.0
0.8200000000000001,0.0,-0.55,0.0,0.0,-0.55,0.0,0.0,-0.2879793265790644,0.0
0.84,0.0,-0.55,0.0,0.0,-0.55,0.0,0.0,-0.2879793265790644,0.0
0.86,0.0,-0.55,0.0,0.0,-0.55,0.0,0.0,-0.2879793265790644,0.0
0.88,0.0,-0.55,0.0,0.0,-0.55,0.0,0.0,-0.2879793265790644,0.0
0.9,0.0,-0.55,0.0,0.0,-0.55,0.0,0.0,-0.2879793265790644,0.0
0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
