relative_path,byte_count,size_mb,above_75mb,above_100mb,push_allowed
manifests/level_launch_diagnostic_manifest.json,6411,0.006114006042480469,False,False,True
manifests/table_manifest.json,16889,0.016106605529785156,False,False,True
metrics/belief_snapshot_log.csv,95,9.059906005859375e-05,False,False,True
metrics/candidate_score_log.csv,95,9.059906005859375e-05,False,False,True
metrics/episode_summary.csv,87,8.296966552734375e-05,False,False,True
metrics/final_heldout_launch_schedule.csv,1886,0.0017986297607421875,False,False,True
metrics/final_launch_score.csv,12864,0.01226806640625,False,False,True
metrics/first_decision_candidate_summary.csv,161,0.00015354156494140625,False,False,True
metrics/first_decision_governor_rejection_summary.csv,222,0.0002117156982421875,False,False,True
metrics/history_launch_schedule.csv,2,1.9073486328125e-06,False,False,True
metrics/launch_gate_candidate_availability.csv,369,0.00035190582275390625,False,False,True
metrics/launch_gate_entry_role_audit.csv,917,0.0008745193481445312,False,False,True
metrics/launch_gate_outcome_audit.csv,134,0.0001277923583984375,False,False,True
metrics/library_size_case_comparison.csv,194,0.0001850128173828125,False,False,True
metrics/memory_residual_update_log.csv,109,0.00010395050048828125,False,False,True
metrics/outer_case_schedule.csv,1422,0.0013561248779296875,False,False,True
metrics/paired_memory_score_delta.csv,2,1.9073486328125e-06,False,False,True
metrics/paired_safe_explore_score_delta.csv,2,1.9073486328125e-06,False,False,True
metrics/paired_score_delta_summary.csv,2,1.9073486328125e-06,False,False,True
metrics/pairing_audit.csv,117,0.00011157989501953125,False,False,True
metrics/pass_fail_gate_summary.csv,852,0.000812530517578125,False,False,True
metrics/policy_history_comparison.csv,991,0.0009450912475585938,False,False,True
metrics/primitive_execution_log.csv,103,9.822845458984375e-05,False,False,True
metrics/selector_decision_log.csv,99,9.441375732421875e-05,False,False,True
metrics/termination_summary.csv,86,8.20159912109375e-05,False,False,True
tables/belief_snapshot_log/c00000.csv.gz,796,0.000759124755859375,False,False,True
tables/candidate_score_log/c00000.csv.gz,52751,0.050307273864746094,False,False,True
tables/episode_summary/c00000.csv.gz,1982,0.0018901824951171875,False,False,True
tables/memory_residual_update_log/c00000.csv.gz,2402,0.0022907257080078125,False,False,True
tables/primitive_execution_log/c00000.csv.gz,41772,0.039836883544921875,False,False,True
tables/selector_decision_log/c00000.csv.gz,2632,0.00251007080078125,False,False,True
