relative_path,byte_count,size_mb,above_75mb,above_100mb,push_allowed,dense_table_partition
chunk_manifests/w3_survival_rows/c00000.json,759,0.0007238388061523438,False,False,True,False
chunk_manifests/w3_survival_rows/c00001.json,763,0.0007276535034179688,False,False,True,False
chunk_manifests/w3_survival_rows/c00002.json,764,0.000728607177734375,False,False,True,False
chunk_manifests/w3_survival_rows/c00003.json,762,0.0007266998291015625,False,False,True,False
chunk_manifests/w3_survival_rows/c00004.json,763,0.0007276535034179688,False,False,True,False
chunk_manifests/w3_survival_rows/c00005.json,764,0.000728607177734375,False,False,True,False
chunk_manifests/w3_survival_rows/c00006.json,763,0.0007276535034179688,False,False,True,False
chunk_manifests/w3_survival_rows/c00007.json,763,0.0007276535034179688,False,False,True,False
chunk_manifests/w3_survival_rows/c00008.json,764,0.000728607177734375,False,False,True,False
chunk_manifests/w3_survival_rows/c00009.json,764,0.000728607177734375,False,False,True,False
chunk_manifests/w3_survival_rows/c00010.json,765,0.0007295608520507812,False,False,True,False
chunk_manifests/w3_survival_rows/c00011.json,763,0.0007276535034179688,False,False,True,False
chunk_manifests/w3_survival_rows/c00012.json,766,0.0007305145263671875,False,False,True,False
chunk_manifests/w3_survival_rows/c00013.json,767,0.0007314682006835938,False,False,True,False
chunk_manifests/w3_survival_rows/c00014.json,766,0.0007305145263671875,False,False,True,False
chunk_manifests/w3_survival_rows/c00015.json,766,0.0007305145263671875,False,False,True,False
chunk_manifests/w3_survival_rows/c00016.json,767,0.0007314682006835938,False,False,True,False
chunk_manifests/w3_survival_rows/c00017.json,766,0.0007305145263671875,False,False,True,False
chunk_manifests/w3_survival_rows/c00018.json,766,0.0007305145263671875,False,False,True,False
chunk_manifests/w3_survival_rows/c00019.json,766,0.0007305145263671875,False,False,True,False
chunk_manifests/w3_survival_rows/c00020.json,767,0.0007314682006835938,False,False,True,False
chunk_manifests/w3_survival_rows/c00021.json,767,0.0007314682006835938,False,False,True,False
chunk_manifests/w3_survival_rows/c00022.json,766,0.0007305145263671875,False,False,True,False
chunk_manifests/w3_survival_rows/c00023.json,765,0.0007295608520507812,False,False,True,False
chunk_manifests/w3_survival_rows/c00024.json,767,0.0007314682006835938,False,False,True,False
chunk_manifests/w3_survival_rows/c00025.json,767,0.0007314682006835938,False,False,True,False
chunk_manifests/w3_survival_rows/c00026.json,765,0.0007295608520507812,False,False,True,False
chunk_manifests/w3_survival_rows/c00027.json,766,0.0007305145263671875,False,False,True,False
chunk_manifests/w3_survival_rows/c00028.json,767,0.0007314682006835938,False,False,True,False
chunk_manifests/w3_survival_rows/c00029.json,767,0.0007314682006835938,False,False,True,False
