scenario_id,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,desired_delta_a_cmd_rad,target_delta_a_cmd_rad,desired_delta_e_cmd_rad,target_delta_e_cmd_rad,desired_delta_r_cmd_rad,target_delta_r_cmd_rad,command_norm_a,command_norm_e,command_norm_r,delta_a_target_deg,delta_e_target_deg,delta_r_target_deg,aileron_l_deg,aileron_r_deg,elevator_deg,rudder_deg,latency_mode,latency_s,latency_range_s,onset_latency_s,vicon_latency_nominal_s,vicon_latency_p95_s,half_response_s,actuator_tau_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_model,wind_mode,wind_param_label,inside_safe_volume,min_wall_distance_m,floor_margin_m,ceiling_margin_m,inside_tracker_limit,tracker_min_wall_distance_m,tracker_floor_margin_m,tracker_ceiling_margin_m,x_margin_m,y_margin_m,tracker_x_margin_m,tracker_y_margin_m
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.0,1.45,2.4,2.7,0.0,-0.048082795413418776,0.0,6.4907694777777385,0.0,0.3462825238860654,0.0,0.0,0.0,0.0,-0.10060848524273196,0.0,0.0,0.0,-0.10060848524273196,-0.10060848524273196,-0.0,-0.0,0.0,-0.19214805292042555,-0.0,0.0,-5.764441587612767,-0.0,0.0,-0.0,-5.764441587612767,-0.0,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.5,0.053299466674997555,0.0,-0.10138226208841634,0.6578564029119558,none,panel,none,True,0.25,2.7,0.2999999999999998,True,1.55,2.95,0.5499999999999998,0.25,2.0000000000000004,1.55,2.1999999999999997
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.02,1.5793324784471354,2.4,2.6868428719425554,-1.2528950374925971e-17,-0.048082795413525364,2.233101532564673e-18,6.490769477781156,-1.5020371985165164e-17,0.3462825238117898,-1.1724296781013818e-14,-3.6891972748460027e-11,1.986775788314596e-16,0.0,-0.10060848524273196,0.0,1.18119994336383e-15,1.18119994336383e-15,-0.10060848523972776,-0.10060848523972776,-1.1227406792110663e-17,-1.1227406792110663e-17,3.076262341629061e-15,-0.19214805291468798,-1.8379514973270157e-17,6.767777151583934e-14,-5.764441587440639,-6.432830240644555e-16,6.767777151583934e-14,-6.767777151583934e-14,-5.764441587440639,-6.432830240644555e-16,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.4999999999994555,0.05329946666355876,-2.3108264592563725e-18,-0.10138226207708413,0.6578564028386196,none,panel,none,True,0.37933247844713547,2.6868428719425554,0.31315712805744456,True,1.6793324784471355,2.9368428719425554,0.5631571280574446,0.37933247844713547,2.0000000000000004,1.6793324784471355,2.1999999999999997
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.04,1.7086649568943773,2.4,2.6736857438862933,-3.7387031762978595e-16,-0.04808279541511768,2.1044087483692596e-17,6.490769477783453,-2.7702555227067912e-17,0.3462825237543315,-2.4519865403734516e-14,-1.2855986362573768e-10,1.8232325271279856e-15,3.8622136324945123e-16,-0.10060848524174966,-3.671067190078153e-18,2.7136957627143022e-15,2.7136957627143022e-15,-0.10060848523131039,-0.10060848523131039,-1.0811537215566036e-16,-1.0811537215566036e-16,7.067423367548383e-15,-0.19214805289861198,-1.7698727214301588e-16,1.5548331408606443e-13,-5.764441586958359,-6.1945545250055556e-15,1.5548331408606443e-13,-1.5548331408606443e-13,-5.764441586958359,-6.1945545250055556e-15,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.499999999998689,0.053299466654712746,-4.2619315733959226e-18,-0.10138226206983042,0.6578564027916349,none,panel,none,True,0.5086649568943773,2.6736857438862933,0.3263142561137067,True,1.8086649568943773,2.9236857438862933,0.5763142561137067,0.5086649568943773,2.0000000000000004,1.8086649568943773,2.1999999999999997
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.06,1.837997435341679,2.4,2.660528615830752,-9.033576517474555e-16,-0.048082795418648586,8.054941002639411e-17,6.490769477785574,-2.4118317287899163e-16,0.34628252370554974,-2.6001630851580055e-14,-2.2308743084641763e-10,4.197846806515103e-15,1.1472443725543455e-15,-0.10060848523833629,-3.782161221344817e-17,3.2325134413812244e-15,3.2325134413812244e-15,-0.1006084852212958,-0.1006084852212958,-2.407392773349496e-16,-2.407392773349496e-16,8.418608064111527e-15,-0.19214805287948553,-3.940955586949157e-16,1.852093774104536e-13,-5.7644415863845655,-1.379334455432205e-14,1.852093774104536e-13,-1.852093774104536e-13,-5.7644415863845655,-1.379334455432205e-14,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.499999999998208,0.05329946664720114,-3.71051035198551e-17,-0.10138226206584973,0.6578564027658446,none,panel,none,True,0.6379974353416791,2.660528615830752,0.33947138416924805,True,1.9379974353416791,2.910528615830752,0.589471384169248,0.6379974353416791,2.0000000000000004,1.9379974353416791,2.1999999999999997
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.08,1.9673299137890112,2.4,2.6473714877755334,-1.3728960424583174e-15,-0.048082795423929105,1.877035372407835e-16,6.490769477788085,-7.586425879009403e-16,0.346282523664344,-1.8593685766980963e-14,-3.007227399851836e-10,6.472248822175433e-15,1.829072599036203e-15,-0.1006084852327645,-1.0417036010403475e-16,2.8203958064189184e-15,2.8203958064189184e-15,-0.1006084852113761,-0.1006084852113761,-3.533206560427823e-16,-3.533206560427823e-16,7.345308012009108e-15,-0.1921480528605403,-5.7839378302985285e-16,1.6159677626420036e-13,-5.764441585816209,-2.024378240604485e-14,1.6159677626420036e-13,-1.6159677626420036e-13,-5.764441585816209,-2.024378240604485e-14,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.49999999999852,0.05329946664085021,-1.1671424429247891e-16,-0.10138226206477931,0.6578564027589542,none,panel,none,True,0.7673299137890113,2.6473714877755334,0.35262851222446656,True,2.067329913789011,2.8973714877755334,0.6026285122244666,0.7673299137890113,2.0000000000000004,2.067329913789011,2.1999999999999997
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.1,2.096662392236358,2.4,2.634214359720281,-1.6509985067275877e-15,-0.04808279543053587,3.3438519001591554e-16,6.49076947779137,-1.5616433723312631e-15,0.34628252363128265,-7.516092421605145e-15,-3.5493962603851957e-10,8.06424929679088e-15,2.1532092557700583e-15,-0.10060848522577105,-1.8563596420610644e-16,1.9073081968698257e-15,1.9073081968698257e-15,-0.10060848520235324,-0.10060848520235324,-4.117791098537026e-16,-4.1177910985370266e-16,4.96730499597037e-15,-0.1921480528433079,-6.740915738934586e-16,1.0928070991134814e-13,-5.764441585299237,-2.359320508627105e-14,1.0928070991134814e-13,-1.0928070991134814e-13,-5.764441585299237,-2.359320508627105e-14,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.500000000000039,0.05329946663574415,-2.4025282651250056e-16,-0.10138226206628002,0.6578564027688125,none,panel,none,True,0.8966623922363579,2.634214359720281,0.3657856402797188,True,2.196662392236358,2.884214359720281,0.6157856402797188,0.8966623922363579,2.0000000000000004,2.196662392236358,2.1999999999999997
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.12,2.2259948706837145,2.4,2.621057231664686,-1.7065159199680741e-15,-0.04808279543798457,5.035180113303375e-16,6.490769477795696,-2.5598657869012063e-15,0.3462825236068574,3.146704218225203e-15,-3.850487533351156e-10,8.679637456465904e-15,2.0728060668548366e-15,-0.10060848521811404,-2.5957883432918023e-16,8.798907221551316e-16,8.798907221551315e-16,-0.10060848519460971,-0.10060848519460971,-4.026305956848772e-16,-4.0263059568487724e-16,2.2915465823730543e-15,-0.19214805282851885,-6.59115252445192e-16,5.041402481220719e-14,-5.7644415848555655,-2.3069033835581723e-14,5.041402481220719e-14,-5.041402481220719e-14,-5.7644415848555655,-2.3069033835581723e-14,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.500000000003057,0.0532994666319563,-3.938255056769234e-16,-0.10138226206994089,0.6578564027927913,none,panel,none,True,1.0259948706837145,2.621057231664686,0.37894276833531393,True,2.1999999999999997,2.871057231664686,0.6289427683353139,1.0259948706837145,2.0000000000000004,2.3259948706837146,2.1999999999999997
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.14,2.355327349131088,2.4,2.607900103608495,-1.5706487874016843e-15,-0.04808279544580942,6.748580618718672e-16,6.490769477801234,-3.618876535446273e-15,0.34628252359103356,1.1341244251779806e-14,-3.9311043610632773e-10,8.295175056351636e-15,1.6827540750142e-15,-0.10060848521042874,-3.063530037629275e-16,-3.467027399680182e-17,-3.467027399680182e-17,-0.10060848518829989,-0.10060848518829989,-3.306854325145461e-16,-3.306854325145461e-16,-7.640232209918878e-17,-0.19214805281646796,-5.413394179869056e-16,-1.9864603745789083e-15,-5.764441584494039,-1.8946879629541696e-14,-1.9864603745789083e-15,-1.9864603745789083e-15,-5.764441584494039,-1.8946879629541696e-14,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.500000000007745,0.05329946662947993,-5.567502362218401e-16,-0.10138226207528934,0.6578564028278523,none,panel,none,True,1.155327349131088,2.607900103608495,0.392099896391505,True,2.1999999999999997,2.857900103608495,0.642099896391505,1.155327349131088,2.0000000000000004,2.455327349131088,2.1999999999999997
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.16,2.4846598275784935,2.4,2.594742975551519,-1.3000078649653873e-15,-0.048082795453601286,8.297682201941353e-16,6.490769477808075,-4.6110276843047965e-15,0.3462825235832457,1.638248092783596e-14,-3.8249902917125813e-10,7.066233161497269e-15,1.1212014123347024e-15,-0.10060848520319318,-3.1430906899677555e-16,-7.282425873078251e-16,-7.282425873078251e-16,-0.10060848518343783,-0.10060848518343785,-2.111573273377707e-16,-2.111573273377707e-16,-1.604816412093298e-15,-0.19214805280718214,-3.456692477061903e-16,-4.172522671442575e-14,-5.764441584215464,-1.209842366971666e-14,-4.172522671442575e-14,-4.172522671442575e-14,-5.764441584215464,-1.209842366971666e-14,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.500000000014161,0.053299466628227425,-7.093888745068847e-16,-0.10138226208182874,0.6578564028707894,none,panel,none,True,1.2846598275784935,2.594742975551519,0.4052570244484812,True,2.1999999999999997,2.844742975551519,0.6552570244484812,1.2846598275784935,2.0000000000000004,2.5846598275784936,2.1999999999999997
s4_full_nominal_glide_no_wind_environment_reference,nominal_glide,trim,0.18,2.6139923060259522,2.4,2.5815858474936313,-9.52872162573546e-16,-0.04808279546102524,9.535701687113527e-16,6.490769477816237,-5.423316327656232e-15,0.3462825235825274,1.8856542352077765e-14,-3.5713541652091953e-10,5.223411561298957e-15,5.164817907257812e-16,-0.10060848519673371,-2.805811582320314e-16,-1.2186437214062946e-15,-1.2186437214062946e-15,-0.10060848517994568,-0.10060848517994568,-6.309778624850751e-17,-6.309778624850751e-17,-2.6855054602575834e-15,-0.1921480528005126,-1.0329248139023098e-16,-6.982314196669717e-14,-5.764441584015378,-3.615236848658084e-15,-6.982314196669717e-14,-6.982314196669717e-14,-5.764441584015378,-3.615236848658084e-15,nominal,0.108,0.098000:0.118000,0.073,0.0149,0.0169,0.108,0.05049432643111373,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,6.500000000022273,0.05329946662805019,-8.343563580980997e-16,-0.10138226208907544,0.6578564029184721,none,panel,none,True,1.4139923060259523,2.5815858474936313,0.4184141525063687,True,2.1999999999999997,2.8315858474936313,0.6684141525063687,1.4139923060259523,2.0000000000000004,2.7139923060259523,2.1999999999999997
